#timestamp_kf,lcd_status,query_id,match_id,mono_input_size,mono_inliers,mono_iters,stereo_input_size,stereo_inliers,stereo_iters,pgo_size,pgo_lc_count,pgo_lc_inliers,update_duration_
1620391279592468008,NO_MATCHES,18,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,19,0,0,0
1620391279792482008,NO_MATCHES,19,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,20,0,0,0
1620391279992483008,NO_MATCHES,20,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,21,0,0,0
1620391280192489008,NO_MATCHES,21,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,22,0,0,0
1620391280392497008,NO_MATCHES,22,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,23,0,0,0
1620391280592512008,NO_MATCHES,23,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,24,0,0,0
1620391280792512008,NO_MATCHES,24,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,25,0,0,0
1620391280992520008,NO_MATCHES,25,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,26,0,0,0
1620391281192527008,NO_MATCHES,26,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,27,0,0,0
1620391281392539008,NO_MATCHES,27,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,28,0,0,0
1620391281592665008,NO_MATCHES,28,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,29,0,0,0
1620391281792672008,NO_MATCHES,29,140378536821800,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,30,0,0,0
1620391281992681008,NO_MATCHES,30,140378526010952,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,31,0,0,0
1620391282192692008,NO_MATCHES,31,140378526010952,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,32,0,0,0
1620391282392710008,NO_MATCHES,32,140378526010952,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,33,0,0,0
1620391282659332008,NO_MATCHES,33,140378526317096,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,34,0,0,0
1620391282859337008,NO_MATCHES,34,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,35,0,0,0
1620391283059351008,NO_MATCHES,35,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,36,0,0,0
1620391283325978008,NO_MATCHES,36,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,37,0,0,0
1620391283526112008,NO_MATCHES,37,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,38,0,0,0
1620391283726123008,NO_MATCHES,38,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,39,0,0,0
1620391283926124008,NO_MATCHES,39,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,40,0,0,0
1620391284126132008,NO_MATCHES,40,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,41,0,0,0
1620391284326138008,NO_MATCHES,41,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,42,0,0,0
1620391284526153008,NO_MATCHES,42,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,43,0,0,0
1620391284726154008,NO_MATCHES,43,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,44,0,0,0
1620391284926162008,NO_MATCHES,44,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,45,0,0,0
1620391285126165008,NO_MATCHES,45,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,46,0,0,0
1620391285326182008,NO_MATCHES,46,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,47,0,0,0
1620391285526183008,NO_MATCHES,47,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,48,0,0,0
1620391285726194008,NO_MATCHES,48,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,49,0,0,0
1620391285926202008,NO_MATCHES,49,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,50,0,0,0
1620391286126209008,NO_MATCHES,50,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,51,0,0,0
1620391286326212008,NO_MATCHES,51,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,52,0,0,0
1620391286526218008,NO_MATCHES,52,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,53,0,0,0
1620391286726228008,NO_MATCHES,53,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,54,0,0,0
1620391286926240008,NO_MATCHES,54,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,55,0,0,0
1620391287192992008,NO_MATCHES,55,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,56,0,0,0
1620391287393003008,NO_MATCHES,56,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,57,0,0,0
1620391287593006008,NO_MATCHES,57,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,58,0,0,0
1620391287793019008,NO_MATCHES,58,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,59,0,0,0
1620391288059648008,NO_MATCHES,59,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,60,0,0,0
1620391288259663008,NO_MATCHES,60,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,61,0,0,0
1620391288459665008,NO_MATCHES,61,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,62,0,0,0
1620391288659680008,NO_MATCHES,62,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,63,0,0,0
1620391288859681008,NO_MATCHES,63,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,64,0,0,0
1620391289059687008,NO_MATCHES,64,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,65,0,0,0
1620391289259696008,NO_MATCHES,65,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,66,0,0,0
1620391289459708008,NO_MATCHES,66,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,67,0,0,0
1620391289659709008,NO_MATCHES,67,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,68,0,0,0
1620391289859720008,NO_MATCHES,68,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,69,0,0,0
1620391290059725008,NO_MATCHES,69,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,70,0,0,0
1620391290259738008,NO_MATCHES,70,140378545227400,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,71,0,0,0
1620391290526488008,NO_MATCHES,71,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,72,0,0,0
1620391290726500008,NO_MATCHES,72,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,73,0,0,0
1620391290926509008,NO_MATCHES,73,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,74,0,0,0
1620391291193139008,NO_MATCHES,74,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,75,0,0,0
1620391291393150008,NO_MATCHES,75,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,76,0,0,0
1620391291593154008,NO_MATCHES,76,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,77,0,0,0
1620391291793175008,NO_MATCHES,77,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,78,0,0,0
1620391292059916008,NO_MATCHES,78,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,79,0,0,0
1620391292259926008,NO_MATCHES,79,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,80,0,0,0
1620391292459939008,NO_MATCHES,80,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,81,0,0,0
1620391292659954008,NO_MATCHES,81,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,82,0,0,0
1620391292926577008,NO_MATCHES,82,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,83,0,0,0
1620391293126583008,NO_MATCHES,83,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,84,0,0,0
1620391293326595008,NO_MATCHES,84,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,85,0,0,0
1620391293593351008,NO_MATCHES,85,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,86,0,0,0
1620391293793357008,NO_MATCHES,86,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,87,0,0,0
1620391293993361008,NO_MATCHES,87,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,88,0,0,0
1620391294193379008,NO_MATCHES,88,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,89,0,0,0
1620391294393379008,NO_MATCHES,89,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,90,0,0,0
1620391294593386008,NO_MATCHES,90,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,91,0,0,0
1620391294793393008,NO_MATCHES,91,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,92,0,0,0
1620391294993407008,NO_MATCHES,92,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,93,0,0,0
1620391295193409008,NO_MATCHES,93,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,94,0,0,0
1620391295393413008,NO_MATCHES,94,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,95,0,0,0
1620391295593421008,NO_MATCHES,95,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,96,0,0,0
1620391295793444008,NO_MATCHES,96,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,97,0,0,0
1620391296060063008,NO_MATCHES,97,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,98,0,0,0
1620391296260068008,NO_MATCHES,98,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,99,0,0,0
1620391296460207008,NO_MATCHES,99,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,100,0,0,0
1620391296660216008,NO_MATCHES,100,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,101,0,0,0
1620391296860218008,LOW_SCORE,101,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,102,0,0,0
1620391297060225008,LOW_SCORE,102,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,103,0,0,0
1620391297260239008,LOW_SCORE,103,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,104,0,0,0
1620391297460243008,LOW_SCORE,104,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,105,0,0,0
1620391297660245008,LOW_SCORE,105,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,106,0,0,0
1620391297860254008,LOW_SCORE,106,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,107,0,0,0
1620391298060270008,LOW_SCORE,107,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,108,0,0,0
1620391298260274008,LOW_SCORE,108,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,109,0,0,0
1620391298460278008,LOW_SCORE,109,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,110,0,0,0
1620391298660282008,LOW_SCORE,110,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,111,0,0,0
1620391298860298008,LOW_SCORE,111,140378547803816,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,112,0,0,0
1620391299060303008,LOW_SCORE,112,140378579443496,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,113,0,0,0
1620391299260305008,LOW_SCORE,113,140378579443496,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,114,0,0,0
1620391299460312008,LOW_SCORE,114,140378579443496,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,115,0,0,0
1620391299660330008,LOW_SCORE,115,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,116,0,0,0
1620391299860333008,LOW_SCORE,116,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,117,0,0,0
1620391300060334008,LOW_SCORE,117,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,118,0,0,0
1620391300260340008,LOW_SCORE,118,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,119,0,0,0
1620391300460352008,LOW_SCORE,119,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,120,0,0,0
1620391300660362008,LOW_SCORE,120,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,121,0,0,0
1620391300860363008,LOW_SCORE,121,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,122,0,0,0
1620391301060373008,LOW_SCORE,122,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,123,0,0,0
1620391301260381008,LOW_SCORE,123,140378581809512,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,124,0,0,0
1620391301460387008,LOW_SCORE,124,140378578590760,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,125,0,0,0
1620391301660391008,LOW_SCORE,125,140378578590760,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,126,0,0,0
1620391301860396008,LOW_SCORE,126,140378578590760,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,127,0,0,0
1620391302060537008,LOW_SCORE,127,140378578590760,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,128,0,0,0
1620391302260547008,LOW_SCORE,128,140378578590760,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,129,0,0,0
1620391302460548008,LOW_SCORE,129,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,130,0,0,0
1620391302660552008,LOW_SCORE,130,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,131,0,0,0
1620391302860563008,LOW_SCORE,131,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,132,0,0,0
1620391303060578008,LOW_SCORE,132,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,133,0,0,0
1620391303327200008,LOW_SCORE,133,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,134,0,0,0
1620391303527206008,LOW_SCORE,134,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,135,0,0,0
1620391303727223008,LOW_SCORE,135,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,136,0,0,0
1620391303993975008,LOW_SCORE,136,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,137,0,0,0
1620391304193983008,LOW_SCORE,137,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,138,0,0,0
1620391304393990008,LOW_SCORE,138,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,139,0,0,0
1620391304594003008,LOW_SCORE,139,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,140,0,0,0
1620391304794006008,LOW_SCORE,140,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,141,0,0,0
1620391304994013008,LOW_SCORE,141,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,142,0,0,0
1620391305194018008,LOW_SCORE,142,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,143,0,0,0
1620391305394032008,LOW_SCORE,143,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,144,0,0,0
1620391305660663008,LOW_NSS_FACTOR,144,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,145,0,0,0
1620391305860671008,LOW_SCORE,145,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,146,0,0,0
1620391306060679008,LOW_SCORE,146,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,147,0,0,0
1620391306260689008,LOW_SCORE,147,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,148,0,0,0
1620391306527446008,LOW_SCORE,148,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,149,0,0,0
1620391306727447008,LOW_SCORE,149,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,150,0,0,0
1620391306927464008,LOW_SCORE,150,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,151,0,0,0
1620391307127464008,LOW_SCORE,151,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,152,0,0,0
1620391307327476008,LOW_SCORE,152,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,153,0,0,0
1620391307527478008,LOW_SCORE,153,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,154,0,0,0
1620391307727493008,LOW_SCORE,154,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,155,0,0,0
1620391307994122008,LOW_SCORE,155,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,156,0,0,0
1620391308194128008,LOW_SCORE,156,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,157,0,0,0
1620391308394135008,LOW_SCORE,157,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,158,0,0,0
1620391308594149008,LOW_SCORE,158,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,159,0,0,0
1620391308794149008,LOW_SCORE,159,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,160,0,0,0
1620391308994162008,LOW_SCORE,160,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,161,0,0,0
1620391309194162008,LOW_SCORE,161,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,162,0,0,0
1620391309394177008,LOW_SCORE,162,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,163,0,0,0
1620391309594320008,LOW_SCORE,163,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,164,0,0,0
1620391309860941008,LOW_SCORE,164,140378548838888,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,165,0,0,0
1620391310060969008,LOW_SCORE,165,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,166,0,0,0
1620391310327585008,LOW_NSS_FACTOR,166,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,167,0,0,0
1620391310527586008,LOW_NSS_FACTOR,167,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,168,0,0,0
1620391310727592008,LOW_SCORE,168,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,169,0,0,0
1620391310927609008,LOW_NSS_FACTOR,169,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,170,0,0,0
1620391311127619008,LOW_SCORE,170,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,171,0,0,0
1620391311394369008,LOW_NSS_FACTOR,171,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,172,0,0,0
1620391311594376008,LOW_NSS_FACTOR,172,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,173,0,0,0
1620391311794388008,LOW_NSS_FACTOR,173,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,174,0,0,0
1620391311994398008,LOW_NSS_FACTOR,174,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,175,0,0,0
1620391312261028008,LOW_NSS_FACTOR,175,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,176,0,0,0
1620391312461037008,LOW_SCORE,176,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,177,0,0,0
1620391312661049008,LOW_SCORE,177,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,178,0,0,0
1620391312927804008,LOW_SCORE,178,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,179,0,0,0
1620391313127809008,LOW_SCORE,179,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,180,0,0,0
1620391313327823008,LOW_SCORE,180,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,181,0,0,0
1620391313594446008,LOW_SCORE,181,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,182,0,0,0
1620391313794459008,LOW_SCORE,182,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,183,0,0,0
1620391313994466008,LOW_SCORE,183,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,184,0,0,0
1620391314194480008,LOW_SCORE,184,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,185,0,0,0
1620391314461230008,LOW_NSS_FACTOR,185,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,186,0,0,0
1620391314661238008,LOW_SCORE,186,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,187,0,0,0
1620391314861253008,LOW_SCORE,187,140378556509544,3327647950551526958,3327647950551526958,755642414,3255307777713450285,3255307777713450285,757935405,188,0,0,0
